filler,filler,filler,filler,state,district,partyLEFT,filler,filler,filler,filler,Party_Previous_Vote_ShareLEFT,IncumbentLEFT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedLEFT,SpentLEFT,filler,filler,filler,candidateRIGHT,filler,filler,partyRIGHT,filler,filler,filler,filler,Party_Previous_Vote_ShareRIGHT,IncumbentRIGHT,filler,filler,filler,filler,filler,filler,filler,filler,filler,RaisedRIGHT,SpentRIGHT,PollingLEFT,PollingRIGHT,Wave,won
1856,11637,11640,"CRAIG, ANGELA DAWN",MN,2,DEM,2018,0.493043577,37.9,REP,0.451609154,0,0.1611,0,0.4,FALSE,4,81885,7,100,70.22381,4207268.64,2444044.02,0,11639,11641,"LEWIS, JASON MARK MR.",MN,2,REP,2018,0.493043577,37.9,REP,0.470420007,1,0.1611,1,0.4,TRUE,4,81885,3,100,70.22381,2470548.21,1335629.73,0.554866667,0.445133333,7.3,0
1857,11643,11644,"PAULSEN, ERIK MR.",MN,3,REP,2018,0.626199193,47.8,REP,0.568614856,1,0.19779,1,0.4,TRUE,4,89442,87,100,69.7,5142977.84,3177832.8,0,11644,11645,"PHILLIPS, DEAN",MN,3,DFL,2018,0.626199193,47.8,REP,0,0,0.19779,1,0.4,FALSE,4,89442,177,81.6,69.7,,,0.455,0.545,7.3,0
1858,11648,11649,"MCCOLLUM, BETTY",MN,4,DFL,2018,0.644026243,42.6,REP,0,1,0.29415,0,0.4,FALSE,4,68684,500,91,68,,,0,11651,11650,"RYAN, GREGORY",MN,4,REP,2018,0.644026243,42.6,REP,0.344815683,0,0.29415,1,0.4,TRUE,4,68684,29,100,68,,,0,0.344815683,7.3,0
1859,11663,11658,"OMAR, ILHAN",MN,5,DFL,2018,0.657204565,44,REP,0,0,0.34663,1,0.4,FALSE,4,63202,500,48.2,68.3,,,0,11666,11655,"ZIELINSKI, JENNIFER L",MN,5,REP,2018,0.657204565,44,REP,0.223202426,0,0.34663,0,0.4,TRUE,4,63202,1,56.5,68.3,14205.37,7195.99,0,0.223202426,7.3,0
1860,11667,11668,"EMMER, THOMAS EARL JR.",MN,6,REP,2018,0.56180087,28.7,REP,0.656770723,1,0.1036,1,0.4,TRUE,4,79826,20,76.6,67.7,2058085.24,1264057.53,0,11671,11672,"TODD, IAN ANDREW",MN,6,DFL,2018,0.56180087,28.7,REP,0,0,0.1036,1,0.4,FALSE,4,79826,155,100,67.7,,,0.656770723,0,7.3,0
1861,11673,11675,"HUGHES, DAVID",MN,7,REP,2018,0.34206881,21.5,REP,0.474856363,0,0.09147,1,0.4,TRUE,4,55745,4,72.6,70.8,190533.74,132488.22,0,11675,11678,"PETERSON, COLLIN CLARK",MN,7,DEM,2018,0.34206881,21.5,REP,0.525143637,1,0.09147,1,0.4,FALSE,4,55745,500,100,70.8,1236370.31,660619.56,0.41,0.59,7.3,0
1862,11682,11685,"RADINOVICH, JOSEPH",MN,8,DFL,2018,0.418634278,22.6,REP,0,0,0.07266,1,0.4,FALSE,,56055,11,44.2,71.7,,,0,11685,11684,"STAUBER, PETE",MN,8,REP,2018,0.418634278,22.6,REP,0.497177156,0,0.07266,1,0.4,TRUE,,56055,55,,71.7,1361292.74,941912.38,0.448716667,0.551283333,7.3,0
1863,11750,11751,"KELLY, JOHN TRENT TRENT",MS,1,REP,2018,0.340720074,19.6,REP,0.701094931,1,0.3181,1,0.58,TRUE,4,47681,6,100,72.2,1053946.86,899969.06,0,11752,11753,"WADKINS, RANDY MACK DR.",MS,1,DEM,2018,0.340720074,19.6,REP,0.278334864,0,0.3181,1,0.58,FALSE,4,47681,77,100,72.2,0,0,0.64505,0.35495,7.3,0
1864,11753,11754,"HARRIS, IRVING",MS,2,REF,2018,0.601731872,18.5,REP,0,0,0.69513,1,0.58,FALSE,4,35842,500,,71.1,,,0,11755,11755,"THOMPSON, BENNIE G.",MS,2,DEM,2018,0.601731872,18.5,REP,0.667984627,1,0.69513,1,0.58,FALSE,4,35842,500,100,71.1,788682.23,632080.57,0.35735,0.64265,7.3,0
1865,11759,11765,"EVANS, MICHAEL TED",MS,3,DEM,2018,0.462617638,25.4,REP,0.302878252,0,0.39723,1,0.58,FALSE,4,45475,1,69.1,71.14737,0,0,0,11760,11757,"GUEST, MICHAEL PATRICK",MS,3,REP,2018,0.462617638,25.4,REP,0.669353298,0,0.39723,1,0.58,TRUE,4,45475,1,44.8,71.14737,813557.13,725370.19,0.3538,0.6462,7.3,0
1866,11765,11767,"ANDERSON, JERAMEY DEWAYNE",MS,4,DEM,2018,0.28951649,20.5,REP,0.276534667,0,0.28596,1,0.58,FALSE,,45442,500,100,70.82381,127202.04,114116.32,0,11766,11768,"PALAZZO, STEVEN MCCARTY",MS,4,REP,2018,0.28951649,20.5,REP,0.670481743,1,0.28596,0,0.58,TRUE,,45442,19,70.5,70.82381,691078,560967.09,0.4151,0.5849,7.3,0
1867,11689,11692,"CLAY, WILLIAM LACY JR",MO,1,DEM,2018,0.636495958,30.5,REP,0.754877612,1,0.57219,1,0.51,FALSE,0,45789,9,56.7,69.6,532523.86,658200.4,0,11690,11694,"CUNNINGHAM, ROBB E.",MO,1,LIB,2018,0.636495958,30.5,REP,0.045480917,0,0.57219,1,0.51,FALSE,0,45789,500,,69.6,,,0.754877612,0.045480917,7.3,0
1868,11704,11701,"VANOSTRAN, CORT",MO,2,DEM,2018,0.496011631,48.2,REP,0.37616439,0,0.11682,1,0.51,FALSE,0,79497,500,41.7,70.2,1600275.14,1221841.46,0,11705,11697,"WAGNER, ANN L.",MO,2,REP,2018,0.496011631,48.2,REP,0.58590785,1,0.11682,0,0.51,TRUE,0,79497,100,89.9,70.2,2849198.4,2404242.61,0.4775,0.5225,7.3,0
1869,11707,11707,"GEPPERT, KATY",MO,3,DEM,2018,0.305463111,24.5,REP,0.279357568,0,0.07508,0,0.51,FALSE,0,64529,500,100,70.1,24892.57,17510.31,0,11709,11708,"LUETKEMEYER, W BLAINE",MO,3,REP,2018,0.305463111,24.5,REP,0.678413328,1,0.07508,1,0.51,TRUE,0,64529,500,79.9,70.1,2214169.01,1338786.9,0.279357568,0.678413328,7.3,0
1870,11713,11715,"HARTZLER, VICKY",MO,4,REP,2018,0.305342884,24.3,REP,0.67827497,1,0.10811,0,0.51,TRUE,4,50963,500,73.5,70.6,1076161.05,716641.96,0,11714,11712,"HOAGENSON, SUZANNE RENEE",MO,4,DEM,2018,0.305342884,24.3,REP,0.278457625,0,0.10811,0,0.51,FALSE,4,50963,107,51.9,70.6,365821.06,235288.25,0.67827497,0.278457625,7.3,0
1871,11719,11719,"CLEAVER, EMANUEL II",MO,5,DEM,2018,0.422174748,26.6,REP,0.584315887,1,0.3182,1,0.51,FALSE,0,50663,500,100,70.6,1025700.31,810607.28,0,11726,11722,"TURK, JACOB",MO,5,REP,2018,0.422174748,26.6,REP,0.385462506,0,0.3182,1,0.51,TRUE,0,50663,78,75.1,70.6,42518.97,17803.37,0.584315887,0.385462506,7.3,0
1872,11731,11734,"GRAVES, SAMUEL B JR 'SAM'",MO,6,REP,2018,0.370046327,27,REP,0.681288979,1,0.10833,0,0.51,TRUE,0,58778,64,100,70.50667,1562192.59,997111.89,0,11733,11729,"MARTIN, HENRY ROBERT",MO,6,DEM,2018,0.370046327,27,REP,0.283478876,0,0.10833,1,0.51,FALSE,0,58778,120,41.5,70.50667,27825.11,22042.47,0.681288979,0.283478876,7.3,0
1873,11741,11739,"LONG, BILLY MR.",MO,7,REP,2018,0.257402784,23.5,REP,0.67562458,1,0.08371,1,0.51,TRUE,0,47225,84,65.1,71.9,1386381.84,1036330.4,0,11743,11735,"SCHOOLCRAFT, JAMIE DANIEL",MO,7,DEM,2018,0.257402784,23.5,REP,0.273774917,0,0.08371,1,0.51,FALSE,0,47225,40,40.6,71.9,36004.07,23830.86,0.67562458,0.273774917,7.3,0
1874,11744,11745,"ELLIS, KATHRYN GAIL",MO,8,DEM,2018,0.238616605,15.3,REP,0.226624462,0,0.077,0,0.51,FALSE,,40542,92,100,69.4,149640.93,125517.19,0,11746,11746,"SMITH, JASON T",MO,8,REP,2018,0.238616605,15.3,REP,0.744025711,1,0.077,1,0.51,TRUE,,40542,3,100,69.4,1872752.53,944111.56,0.226624462,0.744025711,7.3,0
1875,11772,11778,"GIANFORTE, GREG",MT,0,REP,2018,,29.9,DEM,0,1,0.11418,1,0.51,TRUE,4,53386,29,100,80.2,8058195.44,7660591.32,0,11786,11779,"WILLIAMS, KATHLEEN",MT,0,DEM,2018,,29.9,DEM,0,0,0.11418,0,0.51,FALSE,4,53386,69,33.5,80.2,2863708.82,1642597.46,0.5125,0.4875,7.3,0
1876,11877,11880,"FORTENBERRY, JEFFREY L. HONORABLE",NE,1,REP,2018,0.380395204,30.2,REP,0.695616965,1,0.11564,1,0.5,TRUE,0,60341,15,,79.6,696203.59,402743.31,0,11878,11877,"MCCLURE, JESSICA",NE,1,DEM,2018,0.380395204,30.2,REP,0.304383035,0,0.11564,0,0.5,FALSE,0,60341,11,66,79.6,57770.53,60844.78,0.58,0.42,7.3,0
1877,11881,11882,"BACON, DONALD J",NE,2,REP,2018,0.480699947,38.4,REP,0.493559045,1,0.18476,1,0.5,TRUE,4,66390,42,48.6,81.1,2363497.4,1476889.35,0,11882,11881,"EASTMAN, KARA",NE,2,DEM,2018,0.480699947,38.4,REP,0.473153807,0,0.18476,0,0.5,FALSE,4,66390,147,51.4,81.1,2028178,1590186.11,0.533333333,0.466666667,7.3,0
1878,11886,11885,"SMITH, ADRIAN",NE,3,REP,2018,0.210738308,21.2,REP,1,1,0.07372,1,0.5,TRUE,,52434,143,65.6,81.7,1150742.77,1260065.45,0,11887,11884,"THEOBALD, PAUL GILBERT",NE,3,DEM,2018,0.210738308,21.2,REP,0,0,0.07372,1,0.5,FALSE,,52434,27,100,81.7,68657.31,25497.48,1,0,7.3,0
1879,12027,12033,"BENTLEY, JOYCE",NV,1,REP,2018,0.556940078,14.8,REP,0.288089071,0,0.51836,0,0.44,TRUE,4,41281,500,55.2,81.21333,0,0,0,12032,12028,"TITUS, DINA",NV,1,DEM,2018,0.556940078,14.8,REP,0.618491041,1,0.51836,0,0.44,FALSE,4,41281,500,78.7,81.21333,617797.86,620092.02,0.3495,0.6505,7.3,0
1880,12034,12034,"AMODEI, MARK EUGENE EUGENE",NV,2,REP,2018,0.429870156,25.3,REP,0.583452453,1,0.19462,1,0.44,TRUE,4,61225,18,71.7,80,1088643.38,877852.54,0,12039,12040,"KOBLE, CLINT MATTHEW MR.",NV,2,DEM,2018,0.429870156,25.3,REP,0.369014841,0,0.19462,1,0.44,FALSE,4,61225,500,26.1,80,115478.49,112342.15,0.56875,0.43125,7.3,0
1881,12055,12060,"LEE, SUSIE",NV,3,DEM,2018,0.556940078,31.4,REP,0.472297188,0,0.33289,0,0.44,FALSE,0,70804,500,66.9,81,3907027.18,3119761.82,0,12065,12061,"TARKANIAN, DANNY",NV,3,REP,2018,0.556940078,31.4,REP,0.459650253,0,0.33289,1,0.44,TRUE,0,70804,95,44.1,81,1847330.55,1364602.32,0.52725,0.47275,7.3,0
1882,12072,12079,"HARDY, CRESENT",NV,4,REP,2018,0.538913037,19.9,REP,0.44545595,0,0.37159,0,0.44,TRUE,,59714,500,47.4,81.2,698737.85,590596.68,0,12073,12070,"HORSFORD, STEVEN ALEXZANDER",NV,4,DEM,2018,0.538913037,19.9,REP,0.484869494,0,0.37159,1,0.44,FALSE,,59714,19,,81.2,1602130.02,1222615.52,0.4975,0.5025,7.3,0
1883,11894,11889,"EDWARDS, EDDIE",NH,1,REP,2018,0.473297325,36.1,REP,0.428594826,0,0.06465,1,0.4,TRUE,4,73488,165,48,76.85238,829014.77,648012.96,0,11902,11891,"PAPPAS, CHRIS",NH,1,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1,0.4,FALSE,4,73488,109,42.2,76.85238,1484726.47,925215.7,0.4605,0.5395,7.3,0
1884,11914,11915,"KUSTER, ANN MCLANE",NH,2,DEM,2018,0.471046609,34.8,REP,0.497976807,0,0.07396,0,0.4,FALSE,,73249,100,100,75.7,3079691.46,2211571.5,0,11917,11909,"NEGRON, STEVE",NH,2,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1,0.4,TRUE,,73249,159,26,75.7,363746.64,330521.11,0.581166667,0.418833333,7.3,0
1885,11921,11921,"DILKS, PAUL E",NJ,1,REP,2018,0.594358339,29.9,DEM,0.36926803,0,0.31251,1,0.39,TRUE,0,69804,27,100,74.9,6580,5107.84,0,11923,11923,"NORCROSS, DONALD W",NJ,1,DEM,2018,0.594358339,29.9,DEM,0.5984631,1,0.31251,1,0.39,FALSE,0,69804,42,84,74.9,1731900.6,1177559.88,0.36926803,0.5984631,7.3,0
1886,11929,11927,"GROSSMAN, SETH",NJ,2,REP,2018,0.505506643,24.8,DEM,0.593965349,0,0.24678,1,0.39,TRUE,4,65467,160,39,74.9,197578.21,73433.73,0,11937,11926,"VAN DREW, JEFF",NJ,2,DEM,2018,0.505506643,24.8,DEM,0.370665581,0,0.24678,1,0.39,FALSE,4,65467,500,55.4,74.9,1552017.13,676920.74,0.4,0.6,7.3,0
1887,11941,11942,"KIM, ANDY",NJ,3,DEM,2018,0.438029048,32.8,DEM,0.386261001,0,0.19949,1,0.39,FALSE,4,82301,28,100,75.6,4400393.45,3317231.51,0,11942,11941,"MACARTHUR, THOMAS",NJ,3,REP,2018,0.438029048,32.8,DEM,0.595162183,1,0.19949,1,0.39,TRUE,4,82301,20,100,75.6,3648347.19,2737515.59,0.499883333,0.500116667,7.3,0
1888,11946,11944,"SMITH, CHRISTOPHER H",NJ,4,REP,2018,0.456393765,38.5,DEM,0.637480595,1,0.16109,1,0.39,TRUE,0,86365,2,100,77,1076421.57,704145.23,0,11948,11946,"WELLE, JOSH",NJ,4,DEM,2018,0.456393765,38.5,DEM,0.335144513,0,0.16109,1,0.39,FALSE,0,86365,500,57.2,77,1388407.62,1053246.25,0.637480595,0.335144513,7.3,0
1889,11949,11952,"GOTTHEIMER, JOSH",NJ,5,DEM,2018,0.545204293,46.2,DEM,0.505364116,1,0.20925,1,0.39,FALSE,4,100607,500,100,76.20667,6162489.62,1182292.53,0,11951,11950,"MCCANN, JOHN JOSEPH MR. JR.",NJ,5,REP,2018,0.545204293,46.2,DEM,0.472438433,0,0.20925,1,0.39,TRUE,4,100607,6,53.1,76.20667,578310.84,545746.42,0.515,0.485,7.3,0
1890,11954,11956,"PALLONE, FRANK JR",NJ,6,DEM,2018,0.532706029,38.4,DEM,0.629531097,1,0.3776,1,0.39,FALSE,0,82451,65,86.3,78.6,2293019.58,1193347.37,0,11955,11955,"PEZZULLO, RICHARD J.",NJ,6,REP,2018,0.532706029,38.4,DEM,0.356996018,0,0.3776,1,0.39,TRUE,0,82451,16,100,78.6,95620,24976.38,0.629531097,0.356996018,7.3,0
1891,11961,11964,"LANCE, LEONARD",NJ,7,REP,2018,0.618859504,51.4,DEM,0.541895631,1,0.20797,1,0.39,TRUE,0,113993,166,74.9,78.4,2093563.27,1221344.25,0,11962,11963,"MALINOWSKI, TOM",NJ,7,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,1,0.39,FALSE,0,113993,20,66.8,78.4,4561771.76,3652555.37,0.47695,0.52305,7.3,0
1892,11967,11969,"MUNIZ, JOHN R",NJ,8,REP,2018,0.687744636,30.8,DEM,0.186075135,0,0.4272,1,0.39,TRUE,4,59257,6,100,77.60526,1050,829.95,0,11969,11968,"SIRES, ALBIO",NJ,8,DEM,2018,0.687744636,30.8,DEM,0.769294046,1,0.4272,1,0.39,FALSE,4,59257,500,100,77.60526,348751.13,389546.38,0.186075135,0.769294046,7.3,0
1893,11975,11975,"KHAN, AGHA",NJ,10,REP,2018,0.753921753,27.6,DEM,0.119984726,0,0.72159,1,0.39,TRUE,0,54440,500,100,76.1,0,0,0,11976,11977,"PAYNE, DONALD M., JR.",NJ,10,DEM,2018,0.753921753,27.6,DEM,0.856048499,1,0.72159,1,0.39,FALSE,0,54440,42,91.7,76.1,481059.75,462614.39,0.119984726,0.856048499,7.3,0
1894,11987,11978,"SHERRILL, REBECCA MICHELLE",NJ,11,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,0,0.39,FALSE,0,112348,13,77.5,75.7,6963535.88,4296563,0,11989,11979,"WEBBER, JAY",NJ,11,REP,2018,0.616800105,52.1,DEM,0.581503093,0,0.18162,1,0.39,TRUE,0,112348,116,40,75.7,1028261.32,402689.7,0.54425,0.45575,7.3,0
1895,11990,11993,"COLEMAN, BONNIE WATSON",NJ,12,DEM,2018,0.636836127,43.6,DEM,0.626487291,1,0.40706,0,0.39,FALSE,,85595,171,100,77.1,791781.39,577256.88,0,11992,11991,"KIPNIS, DARYL",NJ,12,REP,2018,0.636836127,43.6,DEM,0.322663158,0,0.40706,1,0.39,TRUE,,85595,500,100,77.1,21258.35,19709.78,0.626487291,0.322663158,7.3,0
1896,11994,12006,"ARNOLD-JONES, JANICE E",NM,1,REP,2018,0.606984346,32,REP,0.348753454,0,0.21631,0,0.41,TRUE,0,50159,184,100,78.8,259971.03,216210.91,0,11999,11998,"HAALAND, DEBRA",NM,1,DEM,2018,0.606984346,32,REP,0.651246546,0,0.21631,0,0.41,FALSE,0,50159,93,40.6,78.8,1763042.32,1346307.78,0.450166667,0.549833333,7.3,0
1897,12014,12015,"HERRELL, STELLA YVETTE",NM,2,REP,2018,0.532894317,20.6,REP,0.62771295,0,0.16274,0,0.41,TRUE,0,42507,500,49,78.19333,1074236.65,655112.41,0,12021,12016,"TORRES SMALL, XOCHITL",NM,2,DEM,2018,0.532894317,20.6,REP,0.37228705,0,0.16274,0,0.41,FALSE,0,42507,500,72.6,78.19333,2849464.26,1764082.96,0.509333333,0.490666667,7.3,0
1898,12024,12025,"LUJAN, BEN R MR.",NM,3,DEM,2018,0.592963801,27.1,REP,0.625418721,0,0.34779,1,0.41,FALSE,,47325,44,100,77.7,1788203.55,1818515.11,0,12026,12027,"MCFALL, JERALD STEVE",NM,3,REP,2018,0.592963801,27.1,REP,0.374581279,0,0.34779,1,0.41,TRUE,,47325,500,100,77.7,0,0,0.616166667,0.383833333,7.3,0
1899,12089,12090,"GERSHON, PERRY",NY,1,DEM,2018,0.464386933,34.7,DEM,0.410499389,0,0.12701,1,0.37,FALSE,0,92284,500,35.5,76.06842,3711177.67,3176143.9,0,12095,12094,"ZELDIN, LEE M",NY,1,REP,2018,0.464386933,34.7,DEM,0.589500611,1,0.12701,1,0.37,TRUE,0,92284,131,100,76.06842,4041584.62,2571089.17,0.456033333,0.543966667,7.3,0
1900,12097,12100,"GRECHEN SHIRLEY, LIUBOV LIUBA",NY,2,DEM,2018,0.497462266,29.3,DEM,0.376120454,0,0.25282,0,0.37,FALSE,0,97387,500,58.2,74.98571,1339762.38,1065813.96,0,12099,12097,"KING, PETE",NY,2,REP,2018,0.497462266,29.3,DEM,0.623879546,1,0.25282,1,0.37,TRUE,0,97387,55,100,74.98571,1129788.74,920865.59,0.376120454,0.623879546,7.3,0
1901,12103,12107,"DEBONO, DAN",NY,3,REP,2018,0.592889592,51.5,DEM,0.476047302,0,0.27226,1,0.37,TRUE,3,107412,12,100,74.3,381805.88,228010.7,0,12108,12108,"SUOZZI, THOMAS",NY,3,DEM,2018,0.592889592,51.5,DEM,0.523952698,1,0.27226,1,0.37,FALSE,3,107412,20,100,74.3,2529755.17,806247.4,0.476047302,0.523952698,7.3,0
1902,12109,12111,"BENNO, AMEER",NY,4,REP,2018,0.532145426,40.6,DEM,0.406063216,0,0.36071,1,0.37,TRUE,0,102205,500,100,73.9,,,0,12111,12110,"RICE, KATHLEEN",NY,4,DEM,2018,0.532145426,40.6,DEM,0.593936784,1,0.36071,0,0.37,FALSE,0,102205,69,100,73.9,1286035.54,1077947.63,0.406063216,0.593936784,7.3,0
1903,12116,12118,"HILLGARDNER, THOMAS J",NY,6,GRE,2018,0.775952989,36.2,DEM,0,0,0.56653,1,0.37,FALSE,0,62278,20,,73.1,,,0,12117,12117,"MENG, GRACE",NY,6,DEM,2018,0.775952989,36.2,DEM,0.718973042,1,0.56653,0,0.37,FALSE,0,62278,500,100,73.1,1144251.77,1226552.04,0,0.718973042,7.3,0
1904,12118,12121,"KURZON, JEFFREY M",NY,7,DEM,2018,0.830163553,31.5,DEM,0.907234616,0,0.51734,1,0.37,FALSE,1,56197,15,,72.9,926330.48,678292.17,0,12120,12119,"VELAZQUEZ, NYDIA M.",NY,7,DEM,2018,0.830163553,31.5,DEM,0.907234616,0,0.51734,0,0.37,FALSE,1,56197,500,100,72.9,926330.48,678292.17,0.907234616,0.907234616,7.3,0
1905,12121,12122,"JEFFRIES, HAKEEM",NY,8,DEM,2018,0.799479753,30.1,DEM,0.932460379,1,0.69209,1,0.37,FALSE,1,52956,500,100,75.1,1533498.04,1134094.71,0,12122,12123,"JOHNSON, ERNEST",NY,8,CRV,2018,0.799479753,30.1,DEM,0,0,0.69209,1,0.37,FALSE,1,52956,158,,75.1,,,0.932460379,0,7.3,0
1906,12124,12125,"ANABILAH-AZUMAH, JOEL",NY,9,UNK,2018,0.819543831,35.8,DEM,0,0,0.62805,1,0.37,FALSE,1,57453,75,,74.19333,,,0,12126,12128,"CLARKE, YVETTE",NY,9,DEM,2018,0.819543831,35.8,DEM,0.923382653,1,0.62805,0,0.37,FALSE,1,57453,500,51.9,74.19333,993890.56,939425.76,0,0.923382653,7.3,0
1907,12129,12131,"LEVIN, NAOMI",NY,10,REP,2018,0.855511596,59.8,DEM,0.225324817,0,0.31884,0,0.37,TRUE,4,93629,500,100,67.3,60073,37629.35,0,12131,12130,"NADLER, JERROLD L.",NY,10,DEM,2018,0.855511596,59.8,DEM,0.774675183,1,0.31884,1,0.37,FALSE,4,93629,500,100,67.3,1351748.15,1397774.98,0.225324817,0.774675183,7.3,0
1908,12136,12139,"DONOVAN, DAN",NY,11,REP,2018,0.746670678,33.4,DEM,0.621952518,1,0.31493,1,0.37,TRUE,4,72633,12,63.9,66.8,2139637.38,2048985.56,0,12141,12140,"ROSE, MAX",NY,11,DEM,2018,0.746670678,33.4,DEM,0.361351423,0,0.31493,1,0.37,FALSE,4,72633,500,64.7,66.8,3556603.6,2154827.05,0.515483333,0.484516667,7.3,0
1909,12145,12148,"HUTCHINS, SCOTT",NY,12,GRE,2018,0.830163553,71.1,DEM,0,0,0.2738,1,0.37,FALSE,0,107010,17,,66.23158,,,0,12146,12146,"MALONEY, CAROLYN B.",NY,12,DEM,2018,0.830163553,71.1,DEM,0.829711599,1,0.2738,0,0.37,FALSE,0,107010,115,58.8,66.23158,1931172.4,2160542.56,0,0.829711599,7.3,0
1910,12149,12152,"BUTLER, JINEEA THE NEW AM",NY,13,REP,2018,0.900783862,30,DEM,0.068710465,0,0.7378,0,0.37,TRUE,0,43880,500,100,65.51429,5927.73,5826,0,12150,12151,"ESPAILLAT, ADRIANO",NY,13,DEM,2018,0.900783862,30,DEM,0.887876993,1,0.7378,1,0.37,FALSE,0,43880,500,100,65.51429,721086.09,429768.63,0.068710465,0.887876993,7.3,0
1911,12152,12153,"CROWLEY, JOSEPH",NY,14,DEM,2018,0.823121652,25.4,DEM,0.826114708,1,0.56889,1,0.37,FALSE,0,58331,11,,64.9,1623756.55,1130612.19,0,12154,12157,"OCASIO-CORTEZ, ALEXANDRIA",NY,14,DEM,2018,0.823121652,25.4,DEM,0.826114708,0,0.56889,0,0.37,FALSE,0,58331,500,57.5,64.9,1623756.55,1130612.19,0.826114708,0.826114708,7.3,0
1912,12157,12159,"GONZALEZ, JASON D.",NY,15,REP,2018,0.90344188,12.9,DEM,0.035579419,0,0.82888,1,0.37,TRUE,1,28042,3,100,65.5,0,0,0,12158,12158,"SERRANO, JOSE E.",NY,15,DEM,2018,0.90344188,12.9,DEM,0.952368259,1,0.82888,1,0.37,FALSE,1,28042,48,100,65.5,219882.04,214416.25,0.035579419,0.952368259,7.3,0
1913,12164,12165,"CIARDULLO, JOSEPH JOHN",NY,17,REF,2018,0.640451183,45.3,DEM,0,0,0.30537,1,0.37,FALSE,0,96125,11,,64.4,,,0,12165,12166,"LOWEY, NITA M",NY,17,DEM,2018,0.640451183,45.3,DEM,1,1,0.30537,0,0.37,FALSE,0,96125,500,100,64.4,1381581.9,1122147.56,0,1,7.3,0
1914,12168,12167,"MALONEY, SEAN PATRICK",NY,18,DEM,2018,0.587647362,35,DEM,0.552012236,1,0.22908,1,0.37,FALSE,4,86211,39,100,65.3,2423022.59,3583897.46,0,12169,12171,"O'DONNELL, JAMES D",NY,18,REP,2018,0.587647362,35,DEM,0.447987764,0,0.22908,1,0.37,TRUE,4,86211,5,100,65.3,317658,125227.47,0.552012236,0.447987764,7.3,0
1915,12176,12183,"DELGADO, ANTONIO",NY,19,DEM,2018,0.482185557,27.7,DEM,0.452638464,0,0.12181,1,0.37,FALSE,4,61662,83,22,64.4,6515333.42,4765928.32,0,12177,12173,"FASO, JOHN J. MR.",NY,19,REP,2018,0.482185557,27.7,DEM,0.547361536,1,0.12181,1,0.37,TRUE,4,61662,6,100,64.4,3317034.25,1984511.52,0.50445,0.49555,7.3,0
1916,12186,12187,"TONKO, PAUL DAVID",NY,20,DEM,2018,0.540009807,36.7,DEM,0.676133448,1,0.20759,1,0.37,FALSE,4,66532,27,100,64.62667,1192705.68,959379.81,0,12187,12188,"VITOLLO, FRANCIS JOSEPH",NY,20,REP,2018,0.540009807,36.7,DEM,0.323866552,0,0.20759,1,0.37,TRUE,4,66532,500,100,64.62667,0,0,0.676133448,0.323866552,7.3,0
1917,12190,12196,"COBB, TEDRA LYNNE MS.",NY,21,DEM,2018,0.437223667,22.7,DEM,0.292604424,0,0.08435,0,0.37,FALSE,0,54311,500,56.2,69.8,1165675.38,612280.4,0,12201,12193,"STEFANIK, ELISE M.",NY,21,REP,2018,0.437223667,22.7,DEM,0.661497001,1,0.08435,0,0.37,TRUE,0,54311,500,100,69.8,2528205.1,1725868.73,0.45,0.55,7.3,0
1918,12203,12207,"BRINDISI, ANTHONY",NY,22,DEM,2018,0.41437553,24.1,DEM,0.404439084,0,0.10385,1,0.37,FALSE,4,52212,22,100,68.4,3351315.9,2514017.97,0,12206,12204,"TENNEY, CLAUDIA",NY,22,REP,2018,0.41437553,24.1,DEM,0.595560916,1,0.10385,0,0.37,TRUE,4,52212,195,100,68.4,2704359.9,2012430.93,0.490366667,0.509633333,7.3,0
1919,12213,12213,"MITRANO, TRACY",NY,23,DEM,2018,0.424132676,25.3,DEM,0.41856204,0,0.09635,0,0.37,FALSE,4,50747,24,,68.38421,1037941.93,362940.12,0,12214,12211,"REED, THOMAS W",NY,23,REP,2018,0.424132676,25.3,DEM,0.58143796,1,0.09635,1,0.37,TRUE,4,50747,20,100,68.38421,3219777.47,2059853.05,0.49,0.51,7.3,0
1920,12218,12223,"BALTER, DANA",NY,24,DEM,2018,0.507010709,29.7,DEM,0.389780291,0,0.16009,0,0.37,FALSE,0,55721,57,62.6,67.85238,1993098.03,1107401.83,0,12221,12220,"KATKO, JOHN M",NY,24,REP,2018,0.507010709,29.7,DEM,0.610219709,1,0.16009,1,0.37,TRUE,0,55721,6,100,67.85238,2405703.83,1761394.95,0.458333333,0.541666667,7.3,0
1921,12227,12230,"MAXWELL, JAMES T. DR",NY,25,REP,2018,0.579972569,36.5,DEM,0.442478022,0,0.25377,1,0.37,TRUE,4,57149,5,100,67.6,885202.98,507206.34,0,12229,12228,"MORELLE, JOSEPH D",NY,25,DEM,2018,0.579972569,36.5,DEM,0.557521978,0,0.25377,1,0.37,FALSE,4,57149,11,45.8,67.6,1434746.42,1151061.68,0.416433333,0.583566667,7.3,0
