id,subgroup,sampleSize,population,grade,url,created_at,startDate,endDate,pollster,answers/0/choice,answers/0/pct,answers/0/party,answers/1/choice,answers/1/pct,answers/1/party,type,seat_name,state,district,answers/2/choice,answers/2/pct,answers/2/party,answers/3/choice,answers/3/pct,answers/3/party,partisan,answers/4/choice,answers/4/pct,answers/4/party,answers/5/choice,answers/5/pct,answers/5/party,answers/6/choice,answers/6/pct,answers/6/party
79939,Adults,1550,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-12-10,2017-12-01,2017-12-05,Ipsos,Approve,36.9,,Disapprove,59.2,,trump-approval,,,,,,,,,,,,,,,,,,,
79942,All polls,1258,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2017-12-06,2017-12-01,2017-12-05,Ipsos,Dem,40.7,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
79946,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-12-11,2017-12-06,2017-12-10,Rasmussen Reports/Pulse Opinion Research,Approve,42,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
79947,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-12-11,2017-12-08,2017-12-10,Gallup,Approve,35,,Disapprove,60,,trump-approval,,,,,,,,,,,,,,,,,,,
79949,Adults,1267,a,A,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,2017-12-12,2017-12-04,2017-12-07,Marist College,Approve,37,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
79950,Voters,1079,rv,A,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,2017-12-12,2017-12-04,2017-12-07,Marist College,Approve,39,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
79951,All polls,1079,rv,A,http://maristpoll.marist.edu/wp-content/misc/usapolls/us171204_KoC/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_December%202017.pdf#page=3,2017-12-08,2017-12-04,2017-12-07,Marist College,Dem,50,,Rep,37,,generic-ballot,,,,,,,,,,,,,,,,,,,
79953,Voters,1955,rv,B-,https://www.politico.com/f/?id=00000160-4b8b-d2ac-a1f2-fbff7cee0001,2017-12-12,2017-12-08,2017-12-11,Morning Consult,Approve,43,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
79954,Voters,1211,rv,A-,https://poll.qu.edu/images/polling/us/us12122017_ukko63.pdf/,2017-12-12,2017-12-06,2017-12-11,Quinnipiac University,Approve,37,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
79958,Voters,1157,rv,B+,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2017-12-12,2017-12-06,2017-12-10,Ipsos,Approve,37,,Disapprove,60.4,,trump-approval,,,,,,,,,,,,,,,,,,,
79962,Adults,1413,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-12-12,2017-12-06,2017-12-10,Ipsos,Approve,34.7,,Disapprove,60.5,,trump-approval,,,,,,,,,,,,,,,,,,,
79966,All polls,1157,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2017-12-11,2017-12-06,2017-12-10,Ipsos,Dem,41.8,,Rep,32.2,,generic-ballot,,,,,,,,,,,,,,,,,,,
79975,Adults,806,a,A+,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,2017-12-13,2017-12-10,2017-12-12,Monmouth University,Approve,32,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
79976,All polls,702,rv,A+,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,2017-12-13,2017-12-10,2017-12-12,Monmouth University,Dem,51,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
79977,Adults,1500,a,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,2017-12-13,2017-12-10,2017-12-12,YouGov,Approve,38,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
79978,Voters,1338,rv,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,2017-12-13,2017-12-10,2017-12-12,YouGov,Approve,41,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
79979,All polls,1211,rv,A-,https://poll.qu.edu/images/polling/us/us12132017_upil22.pdf/,2017-12-12,2017-12-06,2017-12-11,Quinnipiac University,Dem,49,,Rep,37,,generic-ballot,,,,,,,,,,,,,,,,,,,
79980,All polls,1328,rv,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gptk5yjub1/econTabReport.pdf,2017-12-13,2017-12-10,2017-12-12,YouGov,Dem,44,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
79981,All polls,1955,rv,B-,https://www.politico.com/f/?id=00000160-4b8b-d2ac-a1f2-fbff7cee0001,2017-12-12,2017-12-08,2017-12-11,Morning Consult,Dem,41,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
80001,Voters,1989,rv,C+,http://harvardharrispoll.com/wp-content/uploads/2017/12/Final-HHP-December_Registered-Voters_Topline-Memo.pdf,2017-12-13,2017-12-08,2017-12-11,Harris Interactive,Approve,41,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80002,Voters,702,rv,A+,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_121317/,2017-12-13,2017-12-10,2017-12-12,Monmouth University,Approve,33,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80003,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-12-14,2017-12-11,2017-12-13,Rasmussen Reports/Pulse Opinion Research,Approve,41,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
80004,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-12-14,2017-12-11,2017-12-13,Gallup,Approve,36,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80005,Voters,862,rv,B,https://www.publicpolicypolling.com/wp-content/uploads/2017/12/PPP_Release_National_121417.pdf,2017-12-14,2017-12-11,2017-12-12,Public Policy Polling,Approve,41,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
80006,Adults,11427,a,D-,https://drive.google.com/file/d/1JZ0P4BFVdT4XOnIcwsStLVa813EqYfRL/view,2017-12-14,2017-12-07,2017-12-13,SurveyMonkey,Approve,40,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
80007,Voters,10090,rv,D-,https://drive.google.com/file/d/1JZ0P4BFVdT4XOnIcwsStLVa813EqYfRL/view,2017-12-14,2017-12-07,2017-12-13,SurveyMonkey,Approve,41,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
80008,All polls,862,rv,B,https://www.publicpolicypolling.com/wp-content/uploads/2017/12/PPP_Release_National_121417.pdf,2017-12-13,2017-12-11,2017-12-12,Public Policy Polling,Dem,51,,Rep,40,,generic-ballot,,,,,,,,,,,,,,,,,,,
80010,Adults,866,a,B-,https://docs.google.com/spreadsheets/d/1wAsg4TpnnNPUVcoVwYiL-hoOyTC-6-xDxhKs3yYgZDY/edit#gid=0,2017-12-15,2017-12-12,2017-12-13,Lucid,Approve,33.57,,Disapprove,51.98,,trump-approval,,,,,,,,,,,,,,,,,,,
80012,Adults,1020,a,,http://www.apnorc.org/PDFs/AP-NORC%20December%202017/AP%20Custom%20Poll%20Topline%20December_Trump.pdf,2017-12-15,2017-12-07,2017-12-11,AP-NORC,Approve,32,,Disapprove,67,,trump-approval,,,,,,,,,,,,,,,,,,,
80026,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-12-17,2017-12-14,2017-12-16,Gallup,Approve,35,,Disapprove,60,,trump-approval,,,,,,,,,,,,,,,,,,,
80027,Adults,900,a,A-,https://www.nbcnews.com/meet-the-press/meet-press-december-17-2017-n830526,2017-12-17,2017-12-13,2017-12-15,NBC News/Wall Street Journal,Approve,41,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
80028,All polls,736,rv,A-,http://msnbcmedia.msn.com/i/MSNBC/Sections/17505%20NBCWSJ%20December%20Poll%20(12-17-17%20Release).pdf,2017-12-16,2017-12-13,2017-12-15,NBC News/Wall Street Journal,Dem,50,,Rep,39,,generic-ballot,,,,,,,,,,,,,,,,,,,
80030,Adults,2524,a,D-,https://www.documentcloud.org/documents/4328169-SurveyMonkey-VICE-News-Tax-Reform-Poll-Topline.html,2017-12-18,2017-12-05,2017-12-06,SurveyMonkey,Approve,36,,Disapprove,61,,trump-approval,,,,,,,,,,,,,,,,,,,
80032,Adults,800,a,A-,https://www.cnbc.com/2017/12/18/economic-optimism-soaring-helping-trump-cnbc-survey.html,2017-12-18,2017-12-10,2017-12-13,Hart Research/Public Opinion Strategies,Approve,42,,Disapprove,49,,trump-approval,,,,,,,,,,,,,,,,,,,
80033,All polls,800,rv,B,http://www.washingtonexaminer.com/republican-poll-shows-political-challenges-possible-benefits-of-passing-tax-bill/article/2643873,2017-12-18,2017-12-14,2017-12-17,Public Opinion Strategies,Dem,49,,Rep,37,,generic-ballot,,,,,,,,,,,,,,,,,,,
80034,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-12-19,2017-12-14,2017-12-18,Rasmussen Reports/Pulse Opinion Research,Approve,43,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
80035,Adults,1001,a,A-,http://cdn.cnn.com/cnn/2017/images/12/18/rel12a.-.trump.and.taxes.pdf,2017-12-19,2017-12-14,2017-12-17,CNN/SSRS,Approve,35,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80036,Voters,898,rv,A-,http://cdn.cnn.com/cnn/2017/images/12/18/rel12a.-.trump.and.taxes.pdf,2017-12-19,2017-12-14,2017-12-17,CNN/SSRS,Approve,36,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80037,Voters,1230,rv,A-,https://poll.qu.edu/images/polling/us/us12192017_ut17754.pdf/,2017-12-19,2017-12-13,2017-12-18,Quinnipiac University,Approve,37,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80038,All polls,1230,rv,A-,https://poll.qu.edu/images/polling/us/us12192017_ut17754.pdf/,2017-12-19,2017-12-13,2017-12-18,Quinnipiac University,Dem,52,,Rep,37,,generic-ballot,,,,,,,,,,,,,,,,,,,
80040,Voters,1991,rv,B-,https://morningconsult.com/wp-content/uploads/2017/12/171209_crosstabs_POLITICO_v1_AP-1.pdf,2017-12-19,2017-12-14,2017-12-18,Morning Consult,Approve,41,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
80044,Voters,2100,rv,B+,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2017-12-19,2017-12-11,2017-12-15,Ipsos,Approve,38.5,,Disapprove,59.3,,trump-approval,,,,,,,,,,,,,,,,,,,
80048,Adults,2538,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-12-19,2017-12-11,2017-12-15,Ipsos,Approve,35.3,,Disapprove,60.9,,trump-approval,,,,,,,,,,,,,,,,,,,
80052,All polls,2100,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2017-12-16,2017-12-11,2017-12-15,Ipsos,Dem,42.2,,Rep,33.4,,generic-ballot,,,,,,,,,,,,,,,,,,,
80059,All polls,898,rv,A-,http://cdn.cnn.com/cnn/2017/images/12/20/rel12b.-.2018.pdf,2017-12-18,2017-12-14,2017-12-17,CNN/SSRS,Dem,56,,Rep,38,,generic-ballot,,,,,,,,,,,,,,,,,,,
80060,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-12-20,2017-12-17,2017-12-19,Gallup,Approve,35,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80061,Adults,1500,a,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,2017-12-20,2017-12-17,2017-12-19,YouGov,Approve,38,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
80062,Voters,1291,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,2017-12-20,2017-12-17,2017-12-19,YouGov,Approve,41,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
80063,Voters,1000,lv,C-,http://mclaughlinonline.com/2017/12/20/december-national-survey-results/,2017-12-20,2017-12-14,2017-12-18,McLaughlin & Associates,Approve,45,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
80064,All polls,1000,lv,C-,http://mclaughlinonline.com/2017/12/20/december-national-survey-results/,2017-12-19,2017-12-14,2017-12-18,McLaughlin & Associates,Dem,45,,Rep,44,,generic-ballot,,,,,,,,,,,,,,,,,,,
80065,All polls,1280,rv,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,2017-12-20,2017-12-17,2017-12-19,YouGov,Dem,44,,Rep,35,,generic-ballot,,,,,,,,,,,,,,,,,,,
80066,All polls,1004,lv,C+,http://createsend.com/t/i-00D7F4F3E193DB052540EF23F30FEDED,2017-12-17,2017-12-13,2017-12-16,OH Predictive Insights / MBQF,Dem,47.5,,Rep,37.8,,generic-ballot,,,,,,,,,,,,,,,,,,,
80067,All polls,1991,rv,B-,https://morningconsult.com/wp-content/uploads/2017/12/171209_crosstabs_POLITICO_v1_AP-1.pdf,2017-12-19,2017-12-14,2017-12-18,Morning Consult,Dem,44,,Rep,34,,generic-ballot,,,,,,,,,,,,,,,,,,,
80068,Adults,771,a,B-,https://docs.google.com/spreadsheets/d/1IRVfp_SvRQdjtRpYjEiuNmcLAgh9WgphLNPDW5q_wS8/edit,2017-12-20,2017-12-19,2017-12-20,Lucid,Approve,31.52,,Disapprove,54.58,,trump-approval,,,,,,,,,,,,,,,,,,,
80070,Adults,1100,a,C+,http://americanresearchgroup.com/economy/,2017-12-21,2017-12-17,2017-12-20,American Research Group,Approve,34,,Disapprove,62,,trump-approval,,,,,,,,,,,,,,,,,,,
80072,Adults,10374,a,D-,https://drive.google.com/file/d/10gPMBqo_4KCShn8CugqEXJ42XfiMPUAF/view,2017-12-22,2017-12-14,2017-12-20,SurveyMonkey,Approve,39,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
80073,Voters,9094,rv,D-,https://drive.google.com/file/d/10gPMBqo_4KCShn8CugqEXJ42XfiMPUAF/view,2017-12-22,2017-12-14,2017-12-20,SurveyMonkey,Approve,41,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
80074,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-12-22,2017-12-19,2017-12-21,Rasmussen Reports/Pulse Opinion Research,Approve,44,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
80076,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-12-23,2017-12-20,2017-12-22,Gallup,Approve,38,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
80078,All polls,1793,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2017-12-21,2017-12-16,2017-12-20,Ipsos,Dem,46.8,,Rep,32.3,,generic-ballot,,,,,,,,,,,,,,,,,,,
80085,Voters,1793,rv,B+,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2017-12-26,2017-12-16,2017-12-20,Ipsos,Approve,37.6,,Disapprove,60,,trump-approval,,,,,,,,,,,,,,,,,,,
80088,Adults,2323,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-12-26,2017-12-16,2017-12-20,Ipsos,Approve,35.4,,Disapprove,59.2,,trump-approval,,,,,,,,,,,,,,,,,,,
80090,Voters,1208,rv,B+,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2017-12-26,2017-12-21,2017-12-25,Ipsos,Approve,38.8,,Disapprove,58.8,,trump-approval,,,,,,,,,,,,,,,,,,,
80094,Adults,1435,a,B+,http://polling.reuters.com/#poll/CP3_2/,2017-12-26,2017-12-21,2017-12-25,Ipsos,Approve,37,,Disapprove,58.8,,trump-approval,,,,,,,,,,,,,,,,,,,
80098,All polls,1208,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2017-12-26,2017-12-21,2017-12-25,Ipsos,Dem,46,,Rep,30.8,,generic-ballot,,,,,,,,,,,,,,,,,,,
80108,Adults,1500,a,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h41dwa7h84/econTabReport.pdf,2017-12-28,2017-12-24,2017-12-26,YouGov,Approve,38,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
80109,Voters,1236,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qbrcp8y3ab/trackingreport.pdf,2017-12-28,2017-12-24,2017-12-26,YouGov,Approve,43,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
80110,All polls,1236,rv,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h41dwa7h84/econTabReport.pdf,2017-12-27,2017-12-24,2017-12-26,YouGov,Dem,44,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
80112,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-12-28,2017-12-23,2017-12-27,Gallup,Approve,38,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
80113,Adults,2201,a,B-,https://morningconsult.com/wp-content/uploads/2017/12/December-20-21-new-year-crosstabs.pdf,2017-12-29,2017-12-21,2017-12-24,Morning Consult,Approve,41,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
80114,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2017-12-29,2017-12-26,2017-12-28,Rasmussen Reports/Pulse Opinion Research,Approve,45,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
80129,Adults,1500,a,B,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,2017-12-31,2017-12-28,2017-12-30,Gallup,Approve,40,,Disapprove,55,,trump-approval,,,,,,,,,,,,,,,,,,,
80130,All polls,1558,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2017-12-31,2017-12-26,2017-12-30,Ipsos,Dem,44.7,,Rep,32.9,,generic-ballot,,,,,,,,,,,,,,,,,,,
80134,Voters,1558,rv,B+,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-01-02,2017-12-26,2017-12-30,Ipsos,Approve,41.7,,Disapprove,54.8,,trump-approval,,,,,,,,,,,,,,,,,,,
80136,Adults,1897,a,B+,http://polling.reuters.com/#poll/CP3_2/,2018-01-02,2017-12-26,2017-12-30,Ipsos,Approve,39.6,,Disapprove,54.7,,trump-approval,,,,,,,,,,,,,,,,,,,
80138,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-01-03,2017-12-31,2018-01-02,Rasmussen Reports/Pulse Opinion Research,Approve,44,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
80139,Adults,1500,a,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,2018-01-03,2017-12-31,2018-01-02,YouGov,Approve,38,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
80140,Voters,1277,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,2018-01-03,2017-12-31,2018-01-02,YouGov,Approve,43,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
80143,All polls,1273,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,2018-01-03,2017-12-31,2018-01-02,YouGov,Dem,42,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
80145,All polls,1000,rv,,https://mediarelations.gwu.edu/sites/mediarelations.gwu.edu/files/GWBattlegroundPoll62-questionnaire.pdf,2017-08-18,2017-08-13,2017-08-17,Lake Research Partners/The Tarrance Group,Dem,46,,Rep,40,,generic-ballot,,,,,,,,,,,,,,,,,,,
80146,Adults,12238,a,D-,https://drive.google.com/file/d/1vvPIWGhn0hpFGDg3g_JJ3EBmnYnu7a8j/view,2018-01-04,2017-12-28,2018-01-03,SurveyMonkey,Approve,43,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
80147,Adults,698,a,B-,https://docs.google.com/spreadsheets/d/1lnqa9miGW7FS9aBuQqHLXCFis8WDn6qNpJ6pjEMgDes/edit#gid=0,2018-01-05,2017-12-26,2017-12-26,Lucid,Approve,36.11,,Disapprove,53.61,,trump-approval,,,,,,,,,,,,,,,,,,,
80148,Adults,929,a,B-,https://docs.google.com/spreadsheets/d/159GtT-_6m8fbZdMXLauwCXUgQH4DB9r0EtZQDn4rJ3w/edit#gid=0,2018-01-05,2018-01-03,2018-01-03,Lucid,Approve,36.99,,Disapprove,50.17,,trump-approval,,,,,,,,,,,,,,,,,,,
80149,All polls,1055,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2018-01-05,2017-12-31,2018-01-04,Ipsos,Dem,41.1,,Rep,34.4,,generic-ballot,,,,,,,,,,,,,,,,,,,
80157,Voters,1055,rv,B+,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-01-05,2017-12-31,2018-01-04,Ipsos,Approve,42.8,,Disapprove,54.4,,trump-approval,,,,,,,,,,,,,,,,,,,
80161,Adults,1259,a,B+,http://polling.reuters.com/#poll/CP3_2/,2018-01-05,2017-12-31,2018-01-04,Ipsos,Approve,41.6,,Disapprove,53.9,,trump-approval,,,,,,,,,,,,,,,,,,,
80167,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-01-08,2018-01-03,2018-01-07,Rasmussen Reports/Pulse Opinion Research,Approve,42,,Disapprove,56,,trump-approval,,,,,,,,,,,,,,,,,,,
80168,Adults,1000,a,,https://thepulseofthenation.com/downloads/201709-CAH_PulseOfTheNation_Crosstabs.pdf,2018-01-08,2017-09-15,2017-09-30,Cards Against Humanity/Survey Sampling International,Approve,36,,Disapprove,48,,trump-approval,,,,,,,,,,,,,,,,,,,
80169,Adults,1000,a,,https://thepulseofthenation.com/downloads/201710-CAH_PulseOfTheNation_Crosstabs.pdf,2018-01-08,2017-10-01,2017-10-15,Cards Against Humanity/Survey Sampling International,Approve,36,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
80170,Adults,800,a,,https://thepulseofthenation.com/downloads/201711-CAH_PulseOfTheNation_Crosstabs.pdf,2018-01-08,2017-11-01,2017-11-13,Cards Against Humanity/Survey Sampling International,Approve,36,,Disapprove,46,,trump-approval,,,,,,,,,,,,,,,,,,,
80173,Adults,1500,a,B,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx?utm_source=social&utm_medium=twitter&utm_campaign=organicsocial,2018-01-08,2018-01-02,2018-01-07,Gallup,Approve,37,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
80175,Voters,1988,rv,B-,https://morningconsult.com/wp-content/uploads/2018/01/180102_crosstabs_POLITICO_v1_AP-2.pdf,2018-01-10,2018-01-04,2018-01-05,Morning Consult,Approve,44,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
80176,All polls,1988,rv,B-,https://morningconsult.com/wp-content/uploads/2018/01/180102_crosstabs_POLITICO_v1_AP-2.pdf,2018-01-06,2018-01-04,2018-01-05,Morning Consult,Dem,44,,Rep,36,,generic-ballot,,,,,,,,,,,,,,,,,,,
80203,Adults,1500,a,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/njjfbev7x7/trackingreport.pdf,2018-01-10,2018-01-08,2018-01-09,YouGov,Approve,38,,Disapprove,51,,trump-approval,,,,,,,,,,,,,,,,,,,
80204,Voters,1016,rv,B,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/njjfbev7x7/trackingreport.pdf,2018-01-10,2018-01-08,2018-01-09,YouGov,Approve,42,,Disapprove,54,,trump-approval,,,,,,,,,,,,,,,,,,,
80205,All polls,1312,rv,B,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wtt95as3fo/econTabReport.pdf,2018-01-10,2018-01-08,2018-01-09,YouGov,Dem,44,,Rep,37,,generic-ballot,,,,,,,,,,,,,,,,,,,
80206,Voters,1106,rv,A-,https://poll.qu.edu/national/release-detail?ReleaseID=2511,2018-01-10,2018-01-05,2018-01-09,Quinnipiac University,Approve,36,,Disapprove,59,,trump-approval,,,,,,,,,,,,,,,,,,,
80208,Voters,1500,lv,C+,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,2018-01-11,2018-01-08,2018-01-10,Rasmussen Reports/Pulse Opinion Research,Approve,45,,Disapprove,53,,trump-approval,,,,,,,,,,,,,,,,,,,
80209,All polls,1106,rv,A-,https://poll.qu.edu/national/release-detail?ReleaseID=2512,2018-01-10,2018-01-05,2018-01-09,Quinnipiac University,Dem,52,,Rep,35,,generic-ballot,,,,,,,,,,,,,,,,,,,
80210,Adults,901,a,A-,https://www.investors.com/politics/everything-is-looking-up-except-for-trumps-approval-rating-ibdtipp-poll/,2018-01-11,2018-01-02,2018-01-10,IBD/TIPP,Approve,35,,Disapprove,58,,trump-approval,,,,,,,,,,,,,,,,,,,
80212,Voters,600,rv,B+,https://gallery.mailchimp.com/5d83bc45f4839ff4fb96bb8b8/files/e8436254-226b-4b8d-8ab9-8bd520324159/ECP_national_1.12.18.pdf,2018-01-12,2018-01-08,2018-01-11,Emerson College,Approve,39,,Disapprove,52,,trump-approval,,,,,,,,,,,,,,,,,,,
80214,Adults,1398,a,B-,https://luc.id/public-opinion-weekly/,2018-01-12,2018-01-09,2018-01-10,Lucid,Approve,37.81,,Disapprove,50.95,,trump-approval,,,,,,,,,,,,,,,,,,,
80216,All polls,600,rv,B+,http://www.emerson.edu/communication-studies/emerson-college-polling-society/latest-polls,2018-01-12,2018-01-08,2018-01-11,Emerson College,Dem,45.2,,Rep,40.3,,generic-ballot,,,,,,,,,,,,,,,,,,,
80219,All polls,1369,rv,B+,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,2018-01-10,2018-01-05,2018-01-09,Ipsos,Dem,43.1,,Rep,34.8,,generic-ballot,,,,,,,,,,,,,,,,,,,
80225,Voters,1369,rv,B+,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,2018-01-12,2018-01-05,2018-01-09,Ipsos,Approve,42.5,,Disapprove,54.9,,trump-approval,,,,,,,,,,,,,,,,,,,
80228,Adults,1622,a,B+,http://polling.reuters.com/#poll/CP3_2/,2018-01-12,2018-01-05,2018-01-09,Ipsos,Approve,40.9,,Disapprove,54.8,,trump-approval,,,,,,,,,,,,,,,,,,,
80230,Adults,1500,a,B,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx?g_source=link_newsv9&g_campaign=item_201617&g_medium=copy,2018-01-15,2018-01-08,2018-01-14,Gallup,Approve,38,,Disapprove,57,,trump-approval,,,,,,,,,,,,,,,,,,,
